business_id,name,address,city,state,postal_code,review_count
mtbxQBzUjKpUO3DoDDrSIg,King Of Prussia Family Medicine,"210 Mall Blvd, Ste 306",King of Prussia,PA,19406,11
CbRDEGu_zz6rTYzc9h1WlA,"Ramin Homanfar, DDS","5420 Kietzke Ln, Ste 201",Reno,NV,89511,12
jow8Lf_IYI2tUte2uY9ydg,Dharma Kava Lounge,13328 66th St,Largo,FL,33773,24
TyFYyn5hP7TRXOkAO-pRDw,FSI Restorations,,Philadelphia,PA,19121,21
ygS0u9G_VUeV0nF-iVDRQg,Old Times Kafe,1485 W Prince Rd,Tucson,AZ,85705,76
tejjTwrs5QzaiMvbfwCdZQ,R&R Extreme Wings,8320 N Michigan Rd,Indianapolis,IN,46268,29
I3Mzzi5jLiy56ameiG-FIg,Gynecology Specialists of Philadelphia,"51 N 39th St, Bldg 340",Philadephia,PA,19104,35
ckz5dDRKVRIX3bdI8KuMzQ,Chaps Party Rental,"5604 Crawford St, Ste B",New Orleans,LA,70123,5
RXItVN-qOBgbp_vBalAkOw,Goldie,3401 Walnut St,Philadelphia,PA,19104,46
pAVL6huhX8C9tAgaOpNPzQ,Chismes Cafe,3921 Nolensville Pike,Nashville,TN,37211,19
k6TuMo8DLW7RG9xCoo0mrg,Tj Maxx,1301 Missouri Ave N,Largo,FL,33770,6
actDmpJyaQPnkds6knMdKA,The Green Project,2831 Marais St,New Orleans,LA,70117,40
Qnbwhb-L5q4mLIBdF_DUOQ,Gateway Towers,3900 Gateway Dr,Philadelphia,PA,19145,9
X8-9_vPEd4f5Yw-Q6AN7xQ,Leggio Dental Group,4914 Magazine St,New Orleans,LA,70115,32
ZDg4siM2zLF4Rt8ZTqR8BA,John's Village Market & Deli,1 Pennsylvania Ave,Wayne,PA,19087,51
KBbMxIj6PhSXW6ZSoNm9Hg,"The Inn at Opryland, A Gaylord Hotel",2401 Music Valley Dr,Nashville,TN,37214,143
_snyGj46oghIWXSDcrxq1A,Grill Shop,35 E Philadelphia Ave,Boyertown,PA,19512,10
_3m2qyCqx2pnDNyo5vYM3g,Stone Creek Zionsville,"4450 Weston Pointe Dr, Ste 150",Zionsville,IN,46077,206
dR5aRpBXrRd2YuGT5AgeqQ,Hair Cuttery,12478 State Rd 54,Odessa,FL,33556,10
ouVxHJzMHs7aWq9WuA_Hpw,Unity Shoppe Inc,1209 State St,Santa Barbara,CA,93101,9
jTifCJHoaRsm0sd7Bup_Xw,ampm,4410 N Virginia St,Reno,NV,89506,6
XA-Mq_YStPduE4csWHidOQ,Plato's Closet - Wesley Chapel,1926 Bruce B Downs,Wesley Chapel,FL,33544,24
UqMcnY7B2WbvkC7DDnTCDw,Villa Bistro,11520 100 Avenue,Edmonton,AB,T5K 0J7,19
E-L64r-ZKFrctVILn4w6tg,Starbucks,9235 US Hwy 19,Port Richey,FL,34668,6
WZyr0I40FCeRnx3FOMmRsg,Artware,"1495 Old York Rd, Ste 2",Abington,PA,19001,16
g10CUV0LY50kLHMn5wgS_g,Willie's Chicken Shack,707 Canal St,New Orleans,LA,70130,214
CAQFxeImeXVWnlBL4BzZwQ,Michaelangelo's Pizza Restaurant,1334 Brace Rd,Cherry Hill,NJ,08034,64
VVLVTMvYipT6S6sJtuxJVw,Amani Med Spa,3440 Lithia Pinecrest Rd,Valrico,FL,33596,11
PrWr55aodHKyWHoDhyhb8w,Windsor,"5870 E. Broadway, Ste 324, Park Place Mall",Tucson,AZ,85711,5
4ID028tc3wG2QT2LS-iLHQ,Flowers By Dante,2601 S 63rd St,Philadelphia,PA,19142,7
7AtWfsYtWFsuwnmuF5Reow,Bella Cucina Pizzeria,1461 N Gravel Pike,Perkiomenville,PA,18074,14
zc1R3DpJA1ZOQoH-3owUzA,Tag Inspections,,Ambler,PA,19002,6
jULIPydhMj18KOI5OHTwfA,Buena Onda,1901 Callowhill St,Philadelphia,PA,19130,552
NpIHuh0tMIZ-6EDmmwHvZA,Wendy's,7642 Highway 70 South,Nashville,TN,37221,21
ZVyDNLVFF8K4zcnhoKNSbA,Lunatic Fringe - Boise,874 W Broad St,Boise,ID,83702,43
196CWwMAtAcA21jYiMyRzg,Cafe Pontalba,546 Saint Peter St,New Orleans,LA,70116,560
OwyUtj-DNMEaYzg_CUrOWg,Gulf Coast Medical Center,11528 US Hwy 19,Port Richey,FL,34668,19
VXKIuCvvYo19xs74ez8KpQ,Andrews Cadillac,1 Cadillac Dr,Brentwood,TN,37027,20
g5ogvPhw3PSobtaZFkdEXg,Bittersweet Confections,725 Magazine St,New Orleans,LA,70130,351
c3WKZO5vtv61xYQTt0TnNw,Taco & Burrito Place,4102 N Keystone Ave,Indianapolis,IN,46205,90
U18r2iiKDtuXtwmiEnsmlQ,Paradise Sweets,"709 Gulf Way, Ste 100",St. Pete Beach,FL,33706,90
uqWIopIMVJnm9JJ_tkPHmQ,Eagle Auto Body & Paint,9193 Hwy 23,Belle Chasse,LA,70037,5
7BmboJEmyQ_DAgTCoCgpgg,Vientiane Bistro,2537 Kensington Ave,Philadelphia,PA,19125,67
_KSRzh-ZxwKB3YcRlZQsGA,Dairy Joy,3813 S Manhattan Ave,Tampa,FL,33611,129
geMJbmX310M5VYe2f7au8Q,Inside the Box,2002 N Florida Ave,Tampa,FL,33602,27
1wC41D8PLqOldFPUVAZ3tA,Jimmy John's,3822 Laclede Ave,St. Louis,MO,63108,43
NhcHC5iBGAQ45jxj9qkEYQ,Neiman Marcus,2223 N Westshore Blvd,Tampa,FL,33607,35
G4mEyZGeS_4JOuAQWg2dJA,Brothers Pizza & Pasta,670 Downingtown Pike,West Chester,PA,19380,36
txGKJkUuTf41e1C8_-P6bw,Cool Dudes Pool Service,12691 N Crooked Willow,Tucson,AZ,85653,15
qqm5Bq3eyz820nHQWHEI-w,Debruin Dental Center,"631 Sierra Rose Dr, Ste A",Reno,NV,89511,6
Pn62BpeVNpdpvVWFdrOzNA,Wine and Canvas - Indianapolis North,5151 E 82nd St,Indianapolis,IN,46250,21
OCtqGgJjTgWB-4MSs6kBsg,Trendz,4222 Magazine St,New Orleans,LA,70115,19
cx2fwY66_xTNFo0p2EEC4g,Shere-E-Punjab,208 W State St,Media,PA,19063,170
K7mKgZJnBHrlhpsdqURw8w,Santa Barbara Heating & Air,"3463 State St, Unit 505",Santa Barbara,CA,93105,6
AOurg4e-8Q3MTbEFTp0VBw,Total Wine & More,3780 Veterans Memorial Blvd,Metairie,LA,70002,42
WkNJ3FnK5WVW3thVUe-WSw,Izzy's 33,1703 S 9th St,Philadelphia,PA,19148,24
kPCsf-eR9FAbZWt5J0deag,Parkinson Dentistry,10465 Gibsonton Dr,Riverview,FL,33578,13
8SahZDyN2D2RRP2n3dPSHQ,Tire Kingdom,2127 Brinson Rd,Lutz,FL,33558,13
qNdDhnauAdhkWyZJHVqUNQ,Meagan Q Macklin,2016 Walnut St,Philadelphia,PA,19102,20
45eRur6nP61UWJ5A2W2oSQ,Liferoot Acupuncture & Healing Arts,"1601 N Tucson Blvd, Ste 14",Tucson,AZ,85716,18
98Yz4GtI1Q7W3-marMxejw,European Wax Center,"10500 Ulmerton Rd, Ste 676",Largo,FL,33771,20
_CX22ySz8BMJ02p5NsFfHg,7-Eleven,1406 Welsh Rd,North Wales,PA,19454,7
ZzUmS_q7dozC_szqb_YOcA,Love Swimming,5221 S Front St,New Orleans,LA,70115,14
9sn3jT8ON-sMjPlzK-RJbA,New Systems HVAC,2501 N Lark Dr,Fenton,MO,63026,9
niz75TdP1PmeCvj6cPjsfg,CVS Pharmacy,1799 Dekalb Pike,Blue Bell,PA,19422,10
jhTLzkIVqn9wXFFhmEfJfg,Sierra Mountain Cleaning,,Sparks,NV,89434,10
-gx2zqPkSs-7aGZ01bDb7A,Winners Circle Pub,20 N Pennsylvania St,Indianapolis,IN,46204,57
hTUSv9wNM1XQXW2b3NEwFA,"Hornstein, Platt and Associates","255 S 17th St, Ste 1010",Philadelphia,PA,19103,24
zGjpbVApADyoHCNJbcBh-w,Museum of Contemporary Art Santa Barbara,653 Paseo Nuevo,Santa Barbara,CA,93101,11
obcnCsJK7XLa2ld2YsWjCQ,Food Art,801 Carondelet St,New Orleans,LA,70130,5
IuKCyfSY7AKhRbRA1JPlPw,Aster's Floral Shop,41 Haddon Ave,Collingswood,NJ,08108,25
xM6GFqXfW0mvMvmp4am8Bg,Pet Pals Holistic Veterinary,8503 Westfield Blvd,Indianapolis,IN,46240,34
DszOO6k_s2wuGhTw2AsUdA,Olive Garden Italian Restaurant,25 Ludwig Dr,Fairview Heights,IL,62208,97
7euWu2NslP7Qz1GVTBhlEw,Captain D's,649 Carlyle Ave,Belleville,IL,62221,12
j2-ZBur0SBm8l9NkRKS0HA,Bayboro Brewing,2390 5th Ave S,St. Petersburg,FL,33712,31
A2TDvUnOgCRKeyWN8V2WGg,WingHouse Bar & Grill,7369 Ulmerton Road,Largo,FL,33771,112
IcWtPNZIQCybqoDMpvQzjg,Thai 5 Fast Food,"13220 S Belcher Rd, Ste 19",Largo,FL,33773,5
56AVpURVlwu5Vb9ToiTnCQ,Podiatry Associates of Indiana Foot and Ankle Institute,"12425 Old Meridian St, Ste A-2",Carmel,IN,46032,6
UFa2v-FmElnYeD4tnMz5aQ,Carl's Jr,226 Broadway Ave,Boise,ID,83702,13
UakVMT3xrpbFB2pHdxPjnw,Crown & Bull,319 Main St,Dunedin,FL,34698,668
SUOGGUwXmjSfM-FPryBJBw,Princess Lingerie Boutique,520 Riverbend Sq Nw,Edmonton,AB,T6R 2E3,8
F1xE--Gb4rNFAwHkNkV31A,Eclipse Pizza Co.,3950 Mayberry Dr,Reno,NV,89519,278
K8fS7NS7JLdg880Z8U7Jzw,Bob Woolever's Tire Shoppe,660 South Fairview,Goleta,CA,93117,12
dvJxhqsVvJY4rW_4G487Lg,MacDill Marina,"10303 Marina Bay Dr, Ste 654",Tampa,FL,33621,5
72slZWLQlYUHzlt4HCmilQ,Simply Sweet Sugaring,"438 S Emerson Ave, Ste 155",Greenwood,IN,46143,10
0hoSEm0cbnYhOCOglx16KQ,Parker's Heating & Cooling,107 Threet Industrial Rd,Smyrna,TN,37167,9
52KaQ6LSMgzjqhDuHBheJQ,Frugal Frames,1234 Pine St,Philadelphia,PA,19107,16
mp0-kEN8fNU9CTf56ZMZzg,Oakley,"2223 NW Short Blvd, Ste 177",Tampa,FL,33607,6
dl3haWFhioAx9XvXiL7fjQ,D'lites Emporium,3629 49th St N,Saint Petersburg,FL,33710,28
v7YRuZlPMwbi82q5I15few,DT Nails & Spa,"15501 Bustleton Ave, Ste 3",Philadelphia,PA,19116,28
LyY442CH1AfyQSdWASJMPg,America's Mattress of Tucson,7881 N Oracle Rd,Tucson,AZ,85704,8
f0zIrmg-Hw-gHNxa_mqIRQ,Parthenon Restaurant & Bakery,751 Dodecanese Blvd,Tarpon Springs,FL,34689,19
cSefUziE1VrSzd245U-xMA,The Brinehouse,"100 Main St, Ste 104",Safety Harbor,FL,34695,12
FaJ_5KF6ueqHvFQzPuyvmw,Jockish Flowers,2636 S East St,Indianapolis,IN,46225,11
86WUBmfTcBskFqD_M4kPiw,Visionworks Boise Town Square,421 North Cole Rd,Boise,ID,83704,6
4bsedUx0RG99fmdqkK-ONA,Leo's Ice Cream Company,1572 Rte 206,Tabernacle,NJ,08088,14
dYMb9V0rUmspH-59KnobrA,Dunkin',900 Jeffco Blvd,Arnold,MO,63010,23
cQKvQMtNPDMvzwuBEB25Ng,The Duke Of Ribs,2400 22nd Ave N,St. Petersburg,FL,33713,7
-s_fY3oLwmkm1YhY38k_vA,Suburban Extended Stay Hotel,3051 Hwy 90,Avondale,LA,70094,10
d8tLbQ9o3aVdOLgueJtYXw,Jay Bee's Diner,3633 118 Avenue NW,Edmonton,AB,T5W 0Z3,37
oQ5CPRt0R3AzFvcjNOqB1w,Edley's Bar-B-Que - 12 South,2706 12th Ave S,Nashville,TN,37204,1114
WOLpG8XUvwC_I3sjNdqD7g,O'Fallon Family Sports Park,301 Obernuefemann Rd,O'Fallon,IL,62269,14
49FBHMPWE8iJJbQygadagQ,Peninsular Plumbing,"6306 Benjamin Rd, Ste 608",Tampa,FL,33634,8
3SiQN2t4WXPfJdX6egjmnQ,"Nicole M Armour, DMD","104 Pheasant Run, Ste 108",Newtown,PA,18940,7
Aa0lDzrdkiiYGJfKjJxcww,Coliseum Pizza & Steak,8015 118 Avenue NW,Edmonton,AB,T5B 0R7,68
YUDcLokFMZOtyWAmVY3jwA,Landry's Seafood House,"620 Decatur St, Unit 1A",New Orleans,LA,70130,279
tl0juq8Vbj85qUcuE0iJtg,His Concepts Sprinklers,,Boise,ID,83719,14
F45Xm5A950Kmm9Zs13aW0g,Reflections at the Buttes,9800 N Oracle Rd,Tucson,AZ,85704,21
tr366vgAkbcpJBVKSdBxZg,Aldertos Fresh Mexican Food,2900 Clear Acre Ln,Reno,NV,89512,238
466vvOLSmLK8RnbNCvoFEg,Bentz Dental Implant & Prosthodontic Center,2601 Dekalb Pike,East Norriton,PA,19401,7
5D-Gjagh385iopO3xqjjIQ,McDonald's,1 Rauckman Dr,Caseyville,IL,62232,37
Lca4MeGf7g1K1GPD5Vu_Fw,Star Wok,"4931 W Esplanade Ave, Ste A",Metairie,LA,70006,22
uZHAl4kFY2lfHcDMC5vQjA,Port of Subs,"4731 Galleria Pkwy, Ste 101",Sparks,NV,89436,35
EvBnAR4zC1DD27Ptkt1iaQ,Orchard Village Apartments,115 Pineycliffe Ln,Manchester,MO,63021,13
NM338Sk25RGU-nHZYydKEQ,Presidio Plumbing with Solar Heating,220 E 27th St,Tucson,AZ,85713,25
H6r6J6Zrd3h2J3AxroHLZw,Hand and Stone Massage and Facial Spa,1864 Bethlehem Pike,Flourtown,PA,19031,15
qo1BdKEvee5Cp5JeyWYcWg,Monroe County YMCA,9514 Caring Way,Columbia,IL,62236,8
q2cgYLHKRaujrQgSnqJPTA,Panda Express,"1430 West Carmel Drive, Suite 100",Carmel,IN,46032,39
uRJjWArKyn6JcLJYF7W09Q,Cutting Edge Paint And Finish,,Reno ,NV,89503,8
MQMCVRd-ZFFJ7pfMVPFJKA,Goshen Beverage Center,102 Turner Ln,West Chester,PA,19380,6
vixUPc4ab4eeFVWnM4cngA,NovaCare Rehabilitation,"230 W Washington Sq, Fl 5",Philadelphia,PA,19106,5
P9VrCQBcyoDmMV5xtlOBsQ,Save-On-Foods,10180 109 Street,Edmonton,AB,T5J 5B4,33
YyvJ4WnXniHw7uXNbpcAyg,Men's Wearhouse,1001 Baltimore Pike,Springfield,PA,19064,37
OlOVRlcEstxKK_6hMjy63A,Hollywood Grill,1811 Concord Pike,Wilmington,DE,19803,190
kMXVKnMoI9l7_5wEUB4fDA,Azul Taco,5524 Van Dyke Rd,Lutz,FL,33558,53
_K5B1mJiwO6s_-TRjrderg,Downtown Vision,"236 W 6th St, Ste 100",Reno,NV,89503,29
mtHxMNtlbDIkgH6IfzBgMg,Cold Stone Creamery,"789 US Highway 31 N, Ste K",Greenwood,IN,46142,32
ZznSNkRERGH8l-wSFJKsEA,McDonald's,12350 118th Avenue,Edmonton,AB,T5L 5G8,11
ksma5FPvWkaZvcwHz_bZPA,McDonald's,2130 W River Rd,Tucson,AZ,85704,25
H-uycxPWOXoJRK0utDaYLg,In N Out Taco,435 S Myrtle Ave,Clearwater,FL,33756,55
xbgai7EB9_ZcsJLAzcPIwQ,Jay's Cuban and Mini Mart,11606 Williams Rd,Thonotosassa,FL,33592,7
smRQA9crZ6SwUrLATMSVPg,Wawa,3328 Bristol Rd,Bensalem,PA,19020,9
fqkpJLD1KfrSsLRZt8u0DA,Northview Dental,"210 E 91st St, Ste A",Indianapolis,IN,46240,13
qLiU0VRJZeoo8eOurA9avw,Dan Housing,108 Lakeside Park,Southampton,PA,18966,7
MM5sMsiufXpiyEf4-ReyAQ,All Seasons Express Car Wash,325 N White Horse Pike,Magnolia,NJ,08049,15
o5h5cnlPtmAc5rJTAZmV9g,RaceTrac,9932 US Hwy 19,Port Richey,FL,34668,5
j0v34GK1uciqEoMKY14YOQ,US Post Office,20 Vine St,Lansdale,PA,19446,15
83qFBPNd9wJXI4098iOn2w,Henry's Interiors,10247 124 Street North West,Edmonton,AB,T5N 4A3,12
FHJILFRvX0LYg7hzeWKBzA,Springtime Fitness,2180 Bandywood Dr,Nashville,TN,37215,8
SEwrBT_iAkW8dSmn_zC8Rg,Quality First Appliance Services and Dryer Vent Cleaning,9601 Royal Palm Ave,New Port Richey,FL,34654,6
efge7a9MYJt-iQNQE08cCg,LoKe Bicycles,,Fishers,IN,46038,7
GgE4cV8AFzVQWpD7q-gHBw,Valvoline Instant Oil Change,6001 North Illinois,Fairview Heights,IL,62208,8
f6SLld1yCJwSoOs2kbDpow,KD Electric,"220 S Rock Blvd, Unit  9",Reno,NV,89502,52
c7-Q-64Qgy3a5VYevB0wAw,Victor's Kitchen,5571 Park Blvd,Pinellas Park,FL,33781,16
sEBL8OtHzw2ctY69D1aoaA,Mission Tuxedos,135 W Mission St,Santa Barbara,CA,93101,28
sjueAFshWHWkKn5a1AymuQ,District Tavern,116 N 12th St,Tampa,FL,33602,227
xRQhHiz9Vewp9YV1Jx_GhA,Dynalife DX,8035 104 Street NW,Edmonton,AB,T6E 4E4,5
4nmSdHijY4skUHuHebtOvQ,"Noble Dental - Conover, Leonard & Assoc","1601 Walnut St, Medical Arts Bldg, Ste 1101",Philadelphia,PA,19102,24
ak7Rmz3Mu48qfqnw4ExiTA,The Buffalo Spot - Tucson,760 N Tyndall Ave,Tucson,AZ,85719,101
CzhPYY5-OdPLcEC2BT8rkg,Khan Kebabs,3927 106 Street,Edmonton,AB,T6J 2S3,8
VpPI7P-0s5l8DHoF_diavw,Advance Auto Parts,1227 Blackwood Clementon Rd,Clementon,NJ,08021,7
z55MjytBCcIza_LFT73Lzg,Palm Avenue Sandwich Shop,2002 N Nebraska Ave,Tampa,FL,33602,41
r43DrfYAbAgifsYyNkljZw,Red Hot & Blue Restaurant,2175 Marlton Pike,Cherry Hill,NJ,08002,99
hTwH2pC6H9t-3F9preBw8Q,Vivi Bubble Tea,192 William Dalton Dr,Glassboro,NJ,08028,32
ZND93WKIjNnISE3WldWPlw,Happy Wok,459 Town Center Dr,Mooresville,IN,46158,17
nEGvWaf83aWdd55pgok_hw,RM Advanced Center For Cosmetic Dentistry,7801 38th Ave North St,Saint Petersburg,FL,33710,9
1bdVPQbNtyYMkJTn0H5IYQ,Pablo's Gallery & Frame Shop,"6135 Lakeside Dr, Ste 127",Reno,NV,89511,5
EN3cMufKOjx3hT6VO84ttA,Tiffany & Co,2223 N West Shore Blvd,Tampa,FL,33607,28
vMPY-J53FaDh9kvOURK_Gg,Innate Fitness,"360 S Hope Ave, Ste C105",Santa Barbara,CA,93105,14
Zey_Oi4AbA_PQBcecQFdYQ,Fred Meyer,3527 S Federal Way,Boise,ID,83705,14
FH_LQqNmjiFnvm6vGuXmnQ,Zaxby's Chicken Fingers & Buffalo Wings,580 Village Green Dr,Gallatin,TN,37066,12
LmbGTYqufVQX8kWuUzO8mg,Tucson Trap & Skeet Club,7800 W Old Ajo Hwy,Tucson,AZ,85735,13
KFUvV0ZGNpQqJqbJZoMutQ,O'Reilly Auto Parts,55 S La Cumbre Rd,Santa Barbara,CA,93105,30
n1mDLa76qlS8Bb-zjAkW3g,Hair Cuttery,840 Delsea Dr N,Glassboro,NJ,08028,9
YKRUgPL0dU0ieyB-Kc4C7g,Bryn Mawr Hospital Thrift Shop,804 County Line Rd,Bryn Mawr,PA,19010,30
vT60yv16rOR5Bjqivv-_6A,Performance Dodge RAM,555 Mantua Pike,Woodbury,NJ,08096,22
fmlv6iHwuTIdQrbzvm_KHg,Babushka's - Hyde Park,901 W Platt St,Tampa Bay,FL,33606,8
HbAR5wdVlr3cFD5LvHAQbw,Unique Maintenance,145 S Quarantina St,Santa Barbara,CA,93103,13
3SNNs-aAO1P6_LX7-lzr9g,Ferman Chevrolet - Tampa,9751 Adamo Dr,Tampa,FL,33619,143
L5ENqM8-MGtcCSIy2yO4GQ,Vitality Acupuncture,1500 W Barrett Dr,Meridian,ID,83642,11
tqt2IGecVgPGvc59aIBslQ,Suburban Heights Apartments,5500 Mable Ave,Saint Louis,MO,63140,6
1xb4MBAUGQRU7n5C-WqCtw,FedEx Office Print & Ship Center,3535 Market St,Philadelphia,PA,19104,21
F5Oy_o1JR9lagi_RsEoJmA,Matt's Locksmith Service,,Philadelphia,PA,19147,14
zmpRwOqxaajeh2YvAKxLaQ,Morton's The Steakhouse,"640 W Dekalb Pike, Ste 1250",King Of Prussia,PA,19406,171
QSA-x2bb3kum9QLFpy7vUg,McDonald's,9290 E 131st St,Fishers,IN,46038,26
1ribsi4AUnJJjJxkd9SesA,Picasso & Wine Midtown,148 Vassar St,Reno,NV,89502,82
tbzSqxMF-RSPQyA9qJS52Q,Q-Nails,5235-167 Avenue NW,Edmonton,AB,T5Y 0L2,8
fX6Fb6vyZcsucyUaO0eCpQ,Tor Chimney and Fireplace,,Doylestown,PA,18902,7
sdLBeQVxRb0vbAuOB4rTvw,El Señor De Los Tacos,"1441 E Fletcher Ave, Ste 111",Tampa,FL,33612,60
vfmHUg7jWnfzLb90vcuLSg,Galatoire's 33 Bar & Steak,215 Bourbon St,New Orleans,LA,70112,217
zE7nascc174EAoXDEE4HyQ,Alber Service Company,,Pennsauken,NJ,08110,9
KfXv2p75E4QPAAGNEUvRMw,Record Street Brewing,324 E 4th St,Reno,NV,89512,76
G1Lp17Kv3j9TPLpHbb5bRQ,XO Hair N Lash,2538 E Broadway Blvd,Tucson,AZ,85716,5
JVuOGhY50AwxIRl7Bf4btg,Waffle House,375 N Hwy 67 St,Florissant,MO,63031,12
03oF4OXfIpz4nhUn6-x8ZA,"Derm-Care, PC","522 N New Ballas Rd, Ste 180",Saint Louis,MO,63141,5
4iE-M3Oonu83VVYPTMI2LA,Fish Window Cleaning,"850 E Ohio St, Ste 21",Tucson,AZ,85714,6
vuAI70USd3my2Kb9_9zajw,Joey B's On The Hill,2524 Hampton Ave,Saint Louis,MO,63139,238
UjXH7iq8eYauQoGswkxGYw,Wawa,7236-40 Germantown Ave,Philadelphia,PA,19119,28
FcmUNJcTGpDUYqyFcjgu_g,Idaho Fitness Factory,3361 N Cole Rd,Boise,ID,83704,9
icgaK82qy5NGr1uLVFejyQ,Pacifico Marple Ford Lincoln,3015 W Chester Pike,Broomall,PA,19008,50
URp-c4MOFJPLsfES_JBmBg,Lovecchio's Pizza,192 Landover Rd,Bryn Mawr,PA,19010,52
3-6sf8XfL5Ski1mcVwWpxw,Rubyz Threading Studio,11917 Sheldon Rd,Tampa,FL,33626,68
kkcQYuF3w5iHnHMf0EnRhQ,Joe's Steaks + Soda Shop,6030 Torresdale Ave,Philadelphia,PA,19135,380
YFmFu2kqkVhfc8bAZss80Q,Turnersville Pre-Owned Auto Sales & Service,2880 Rte 42,Sicklerville,NJ,08081,7
0z-pNv_92L_-LiYV_XlcSw,Brawley's Restaurant,7848 E Wrightstown Rd,Tucson,AZ,85715,90
djuNT4gKDYbqh9mfom4q0w,RJM Computers and Electronics,4524 W Overland Rd,Boise,ID,83705,15
Ikest4yAcGxZAd3VdkOi5w,Salon Mimi,106 Pinellas Bayway S,St. Petersburg,FL,33715,8
8dbvmtigu0xLVN9CYkqbMw,Vans,"1350 Scheels Dr Space, Spc D132",Sparks,NV,89434,13
Te8l5609l2wi6vWl-7KMlQ,FedEx Office Print & Ship Center,"901 Convention Center Blvd, Ste 100",New Orleans,LA,70130,13
OzW_QtKwQblg8uP-PGM2Xw,Handyman Connection of Chesterfield,"1736 Westpark Center Dr, Ste 200",St. Louis,MO,63026,12
mx7JVUTT8vc4tHRbiucmPQ,ARS / Rescue Rooter Tampa Bay,"3340 N Scherer Dr, Ste A&B",St. Petersburg,FL,33716,77
p-fhonb6j6mudhWE0oxCZQ,Ollie's Bargain Outlet,7095 W Waters Ave,Tampa,FL,33634,16
Tqt99-TsbRT4bmsXHyA1lA,Rostizado - by Tres Carnales,"10359 104 Street NW, Suite 102",Edmonton,AB,T5J,186
7zzSq-37WyMeSRrN8-zd6Q,Taco Bell,1420 Broadway,Boise,ID,83706,54
FzNQFTC2hjh3wN7vGqwVww,Studio 154 Luxury Hotel,154 2nd Ave N,Nashville,TN,37201,8
LtroRglV_5uoQFnBXPHw8w,El Rinconsito,717 W Cypress St,Kennett Square,PA,19348,6
KLipa53QyO57q4VdyGUQUg,Friend,"600 Carondelet St, Ste 120",New Orleans,LA,70130,9
lqbhT7Am0c0iHkkitbI6Gg,Kased Brothers Halal,3645 Florida Ave,Kenner,LA,70065,5
MO82R6jbTZQJDSFgjde2NQ,Target,9615 E Old Spanish Trl,Tucson,AZ,85748,36
M5Cj8uStOSBvc9RKqj4XTQ,Edberg Jewelry,"3527 Ridgelake Dr, Ste 100",Metairie,LA,70002,7
c1lnt8TTtcxhmeg2R4IKpg,Luxury Nails,4635 E Speedway Blvd,Tucson,AZ,85712,42
EdW9vZanqh-fS8trtecDYg,Burger King,1636 Nj-38,Lumberton,NJ,08048,12
o0wS39AwFiV2z7NhEWMNdw,Corner Music,3048 Dickerson Pike,Nashville,TN,37207,42
UsGnKwfJC1OEyOjcxuUY9A,SNA Alterations,,Reno,NV,89523,67
hehd01egY8RSpCxnPyMbQA,Loa Bar,221 Camp St,New Orleans,LA,70130,118
c6qyEglw37vrDnUXabvWvw,Busy Bee Glass Company,,Metairie,LA,70003,10
bX3FxhnHf_KG6W0VJNTr3Q,Crunch Fitness - Reno,5353 Meadowood Mall Cir,Reno,NV,89502,37
jSs2iTKe3Mb-esVU3FmsDA,Tweedy For Nails,1146 S 11th St,Philadelphia,PA,19147,18
XyD_xh20_JP9oWjyeMsVNQ,Gogo Booth,618 Dodge Ave,Jefferson,LA,70121,6
YgrZ8WF4sH0n2sQLTfz-lA,Visionworks Doctors of Optometry,"3904 Hillsboro Pike, Ste C",Nashville,TN,37215,29
altkuj5DHIOveAydxXPs8Q,Eyecare Plus- Hendersonville,"386 West Main St, Ste 104",Hendersonville,TN,37075,11
KolSKfFcHDODAN49AweaYA,STAT Computer Services,3144 E Fort Lowell Rd,Tucson,AZ,85716,8
qppGA9vCUPfw9ngOy_R90w,Cru Cellars - Palma Ceia,2506 S MacDill Ave,Tampa,FL,33629,184
cTwb6osPseqb5d0OzY4zDw,RNR Tire Express & Custom Wheels,1255 E Fletcher Ave,Tampa,FL,33612,5
oyrz4wG_0cI2xStw8Ct22Q,Petite Rouge Cafe ,3146 Calhoun,New Orleans,LA,70125,40
GZDkhotwnmGlpYUKxAwobw,Bullard Seafood and Grill,7025 Bullard Ave,New Orleans,LA,70128,41
CosE3rQiw3VSKMOhkf5iHg,Laundry Room of Brandon,725 W Lumsden Rd,Brandon,FL,33511,10
nVfkNZLElDdhqWcnaDPtPQ,Ruby Tuesday,10509 Gibsonton Drive,Riverview,FL,33578,108
Rh5lgaOjOeHIUSBpI20llw,La Fuente Mexican Grill,"23206 Columbus Rd, Ste C",Mansfield,NJ,08022,79
2brttsiFBlW8070dsPzQDA,First Watch,143 N Illinois St,Indianapolis,IN,46204,320
ujWCzhA9YS2fXzXPW9Lc9Q,Flap-Jacks Pancake House,7435 W 10th St,Indianapolis,IN,46214,78
-DHVZZ0OLrBGVS0UAzkmDw,Cash Canada,9203 34 Avenue NW,Edmonton,AB,T6E 5T5,5
Xum0rTPsBZ81VtaP_1CMuQ,Patio Connection,3210 N Oracle Rd,Tucson,AZ,85705,11
iTbiFCjbYYHZsuNoGMhrhA,Egg Platter,6767 US Hwy 19 N,Pinellas Park,FL,33781,60
UU4FpnqoLs_XC0FkmdwQBg,Grazia Skin Care Studio & Spa,312 E King St,Malvern,PA,19355,6
