business_id,name,address,city,state,postal_code,stars,review_count
mGVZZXjH1SyLIuxpcNNIqw,Planet of the Vapes,5548 Calgary Trail NW,Edmonton,AB,T6H 4K1,4.0,7
JWFpjvCc_nkNDVtMPx1ZGg,Bogo SB,1114 State St,Santa Barbara,CA,93101,4.5,12
vDqnQGBfPUOUichR2KbDTg,Bizzy B Handyman & Painting Services,3418 Aubrey Ave,Philadelphia,PA,19114,2.5,7
8fTaOcdyJwJJtN7dbRNpiw,Video Library,7157 Germantown Ave,Philadelphia,PA,19119,3.5,7
0EJ98tb5LDuFnR4lIPyCZw,Lube City,9904-35 Avenue,Edmonton,AB,T6E 6B2,2.0,10
zQKzntycRKXbDHSjrwkYkw,Poison Apple Tattoos,171 W Girard Ave,Philadelphia,PA,19123,4.0,5
A2Sa7mc1cNNrwxLJxCxphw,Green Valley Decorative Rock,2341 W Wetmore Rd,Tucson,AZ,85705,3.5,12
YhFd_8UtM_89Vb8GIMZgxQ,Sports Authority,8340 Eager Rd,St. Louis,MO,63144,3.0,9
gzln_L7ch8z-Ob6autmumw,Trip's Diner,10555 Park Blvd,Seminole,FL,33772,4.0,223
MqbFME_FxFDQLvHKoxUNlg,Sport Haus Reno,"2150 Mill St, None",Reno,NV,89502,5.0,25
coZcoH4fhfEbVsH9vDPA-w,Apex Tax Advisors,"505 S Lenola Rd, Ste 110",Moorestown,NJ,08057,4.5,8
SXpqt6frxtAy07C7EFb8bg,Build-A-Bear Workshop,1444 St Louis Galleria St,St. Louis,MO,63117,4.0,6
3Pjvw7oOjjfH_YuH2vMD5w,Zorba,11009 N 56th St,Temple Terr,FL,33617,3.5,7
c7DQU8rHH_GjLdeIvanQmg,Coco's Cocina Tex Mex  Restaurant,32 South Broadway,Pitman,NJ,08071,3.5,59
QinHmVkvcsHHEtFBJo9IhA,Finish Line,"8021 Citrus Park Town Ctr, Ste 120",Tampa,FL,33625,3.0,6
J7Oo9rhwX7O3ak54pu_Mhg,Captain D's,2633 Lebanon Pike,Nashville,TN,37214,3.5,14
JbFsyY7pi85oaY4DoAgwCA,Cat Doctors,"1333 De La Vina St, Ste G",Santa Barbara,CA,93101,4.5,29
7sdXYWXJMN3rXMSV8jjXRA,The Eye Institute Of West Florida,1225 W Bay Dr,Largo,FL,33770,2.0,19
2KU2Z6Cn7RLf5H_IWhO4lw,Clayton's Hunting & Fishing,660 Easton Rd,Horsham,PA,19044,4.0,77
HxWNz7RCoQMB5j3A_y5ieg,MyEyeDr,"850 S Valley Forge Rd, Ste 12",Lansdale,PA,19446,3.0,5
OkguWi_yMeeEYUVXXyaHOg,Quality Ornamental Iron,,Tucson,AZ,85713,4.5,14
wo8oa5uJ0QOZKOvquBgTMA,Carney Plumbing Heating & Cooling,900 Old Bethlehem Pike,Line Lexington,PA,18932,2.0,46
YKdlu7svUINmXIoVsDJiFA,Epicurean Restaurant & Bar,902 Village at Eland,Phoenixville,PA,19460,3.0,19
LfYUOclwLs_SPrNAdKMjsw,Ralston Massage Center,"145 Hillcrest Dr, Ste B",Reno,NV,89509,4.5,39
6aI4OUjSbOiBI_8MNgz5pw,Hair Cuttery,631 E Evesham Rd,Runnemede,NJ,08078,3.0,15
sjGSoIbuclgj9fQ1heU7fw,AAMCO Transmissions & Total Car Care,1429 W Brandon Blvd,Brandon,FL,33511,3.0,11
N5QQdPac1cXwOHr-ePr90g,5th St. Bakehouse,953 W 5th St,Reno,NV,89503,4.0,181
P6z5G3y-B-BMzUaI3Hfrog,Supercuts,"11600 Olive Blvd, Creve Coeur East",Creve Coeur,MO,63141,3.5,7
Yc51BiqWFv9M1J2GIkEftQ,Alliance mental health specialists - Reno,"6880 South McCarran Blvd, Ste 14",Reno,NV,89509,1.5,6
yn2IbzlZZjew0gCtHME2Kg,Natural Nails Salon,6290 Limestone Rd,Hockessin,DE,19707,3.5,13
hUPqPbb1MJrTf7lNi6SmgA,Flowers By Design,2826 Azalea Pl,Nashville,TN,37204,1.5,10
i5gYq_x-Xdf83HmwFX1k4g,Antiques To Aardvarks,314 Main St,Safety Harbor,FL,34695,4.0,8
ZevnNFPElCb3jHbg7ca4Ow,"James R Rappaport,  MD","6630 S McCarran Blvd, Ste 4, Sierra Regional Spine Institute",Reno,NV,89509,4.0,6
wDE1AfRVCKUL11hKehQEfQ,Cafe with Soul,800 N Easton Rd,Doylestown,PA,18902,3.5,26
yKPxYTqS9F1AlzkWndp3Sg,CARSTAR of Overland,9425 Midland,Overland,MO,63114,3.5,7
IEJXnnnF3wWVYTNi6k_JKA,Gizmo Pros,30028 County Line Rd,Wesley Chapel,FL,33543,4.5,13
b4Lf8uNNixFdjAHGeBNXVA,Ocean Nails,816 E Main St,Brownsburg,IN,46112,3.0,18
weT7cLIyVWvSJMRqZMpvYw,Powerhouse Gym Hamilton,127 Rte 206 S,Trenton,NJ,08610,3.0,13
kB_937pEPUD5iwVY12SCbg,Shanghai 360,"10025 102A Avenue NW, 3rd Floor",Edmonton,AB,T5J,2.5,6
h2nBTqJVHAyltyeq7sZZ-w,Blueplate,47 S Main St,Mullica Hill,NJ,08062,4.0,232
cEG1r9aRMJwmRQVkh7eiJg,Falls Deli,3492 Tilden St,Philadelphia,PA,19129,4.5,31
8s1uT8dyBEUwTNeHoZntMg,El Rey,139 2nd Ave N,Nashville,TN,37201,3.0,89
idRTl_xdqB12GWXIsisW-g,New Hong Kong Chinese Restaurant,"10801 Starkey Rd, Ste 5",Seminole,FL,33777,2.5,18
JiLtXS9q-vnKggrPNAnVEQ,5 Points Cases and Kegs,408 Doylestown Rd,Montgomeryville,PA,18936,4.5,8
LC-qVqvkMRmK_ed-SImCXQ,Salvatore's Trattoria & Pizzeria,221 N Henderson Rd,King of Prussia,PA,19406,3.5,38
r7Jk4-jXpBs0AfMVSJ9tAA,Stone Interiors - New Orleans,99 E Airline Hwy,Kenner,LA,70062,2.0,5
9dm_v79s9-pefMahqp1SkA,Loco Mexican Restaurant & Cantina,2205 N Delaware St,Indianapolis,IN,46205,4.0,178
DMmdMkh7sIhUHgVawGxY6g,Farm Boy Fresh,7 Lancaster Ave,Malvern,PA,19355,4.0,11
7Jer4ZUmq_DlUtu8QJtPuQ,ACME Markets,3590 W Chester Pike,Newtown Square,PA,19073,2.5,17
jS9BruaKtDv556mbwl3Onw,La Belle Nail Spa,"550 Sam Ridley W Pkwy, Ste 130",Smyrna,TN,37167,2.5,27
nFjk0xVI9fNiVN__5g-m8Q,Ichicoro Ane,"260 1st Ave S, Ste 100",Saint Petersburg,FL,33701,4.0,264
7mBsC_jYauYOCZCLecZHIg,Four Seasons Golf Center,1208 Swamp Rd,Fountainville,PA,18923,2.5,7
ZrkdPWQicriMCcDVDX0dCA,Retro Fitness,105 Franklin Mills Blvd,Philadelphia,PA,19154,3.5,15
jULv8yx-pqzuVDVJLV438w,Truly Nolen Pest & Termite Control,3636 E Speedway Blvd,Tucson,AZ,85716,4.5,30
TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,743 S 8th St,Philadelphia,PA,19147,4.5,49
E1GZn56ZwLmasrTxvo08GA,Salon Elle,525 Huey P Long Ave,Gretna,LA,70053,5.0,7
Hn5wSB6hKqKs-_fzAIocJA,Cork Wine Bar,423 S Florissant Rd,Ferguson,MO,63135,4.0,45
rX4pmubWdgrKEG794iwbWA,Northwest Allied Physicians,4001 E Sunrise Dr,Tucson,AZ,85718,2.0,8
NQn_dGaMlvbQGwgAA6t85w,The Glen At Shawmont Station,300 Autumn River Run,Philadelphia,PA,19128,4.0,9
b9AWdZKry6pAHcMyErr2dw,Twice As Nice,250 Haverford Ave,Narberth,PA,19072,3.0,17
vROChamOxcbYNfaBXs-TjA,Franklin Window and Door,"200 S Rangeline Rd, Ste 117",Carmel,IN,46032,4.0,5
wl69QZhv9GvYycW97DW05g,GrowHealthy - Brandon,1525 E Brandon Blvd,Brandon,FL,33511,3.5,32
7mOTgpIGoZ-6cF6hHhMvZw,Fred Meyer,5230 W Franklin Rd,Boise,ID,83705,4.0,8
rT9Eg9GdrvBcxuG9TH_RQA,MEC South Edmonton Common,1624 99 Street NW,Edmonton,AB,T6N 1N5,4.5,7
w8C_pRQvdIXQ5VRWlW2M3w,The Human Bean,3380 Kietzke Ln,Reno,NV,89502,4.5,37
niEm9LkcLOrvsDzjXD6WpQ,New Orleans Hamburger & Seafood Co.,2515 B Manhattan Blvd,Harvey,LA,70058,3.5,113
hw923zJjFiIIdmjqu9VWkA,Auburn Hill Apartments,840 Auburn Hill Dr,Indianapolis,IN,46224,2.0,7
EbrK0e_Mv-B4bM_xL1BgkQ,Style America,"West Edmonton Mall, 2902 - 8882 170th St NW",Edmonton,AB,T5T 3J7,1.0,7
3MlRzdQOWtqoIPOJCD4Yig,Superior Transmissions,"2601 E Henry Ave, Ste B4",Tampa,FL,33610,3.5,5
aurl4I40YVQfQ8loOdgKCg,Crown Fried Chicken,933 N Broad St,Philadelphia,PA,19123,3.5,11
V4THIJk9uhoxL7f06fK5VA,Roundabout Catering,631 Dunn Cir,Sparks,NV,89431,5.0,38
ifofBiQeb6DI0-u0KEQybg,HAPPYJAXX,801 Magazine St,New Orleans,LA,70130,4.0,24
mGpLYGly9TmJsWiELfHXYg,Raz'z Restaurant,408 Sam Ridley Pkwy,Smyrna,TN,37167,3.5,44
_cndcbuaqSRW5f-MeZasNw,Toyama Japanese Steak House,15532 Old Hickory Blvd,Nashville,TN,37211,3.0,142
iapJoe3OzxeZqOGUJxnG3w,Fresh Healthy Cafe,4005 Clover Bar Road,Sherwood Park,AB,T8H 0M4,3.5,8
HLzoOLTC48DPyG2gGD3g8w,Pristine Dry Cleaner,"1400 Parkway Ave, Ste B6",Ewing,NJ,08628,4.0,5
o9o6Doucymlma6aU7e22DA,Levittown Lanes,8815 New Falls Rd,Levittown,PA,19054,2.0,15
lo2VbA7Lwzu3i23pQpmzlw,Starbucks,"1125 S Black Horse Pike, Space 575",Gloucester Township,NJ,08012,3.0,15
WMI3BjDby0U-IF6NnN0SXA,Cherry Hill Pizza,110 Barclay Shopping Ctr,Cherry Hill,NJ,08034,3.0,27
TteUG63xhW8ORWNzQ1i_1w,Gap,615 Paseo Nuevo,Santa Barbara,CA,93101,2.0,10
0oogOBGXNj39Wnl2SKoe0w,Breakfast Club,10150 US Highway 19,Port Richey,FL,34668,4.5,80
902y4z16-TKyS9UcThCGYA,MRCKA's Dojo Pizza,4601 Morganford Rd,Saint Louis,MO,63116,4.0,10
dcHPZZ6lgqm_VAcQjOUoMg,Mr.Smoke,11125 N Dale Mabry Hwy,Tampa,FL,33618,2.5,5
a8eIw8vCk-kIe__G6NUfaA,China Wok,10714 Countryway Blvd,Tampa,FL,33626,3.5,17
DZxerONFBdoY0zFYeeOc0Q,St. Louis Kaplan Feldman Holocaust Museum,12 Millstone Campus Dr,Saint Louis,MO,63146,5.0,12
Wz5Ky7sW5jyCkouCCsdP_w,Out of the Closet - St. Petersburg,3400 26th Ave S,St. Petersburg,FL,33711,4.0,21
ITnfS2v029e56jZcJbr7aQ,Beauty Depot,2319 34th St S,St. Petersburg,FL,33711,3.5,8
ctDyeSkk2VMEbRogxAtYFw,Pennsylvania Oral Surgery & Dental Implant Centers,207 N Broad St,Philadelphia,PA,19107,3.5,9
iq0qAJ2Oc3myUTTMLseTXA,Lorenzo & Sons Pizza,27 North High St,West Chester,PA,19380,3.5,71
tXf6TpqHOLiwyMNbYAOOCQ,The Little Lamb,"2475 N McMullen Booth Rd, Ste J",Clearwater,FL,33759,4.5,307
WQ832PDnsDshhbQFm83ISg,Villagio Cinemas,11778 N Dale Mabry Hwy,Tampa,FL,33618,3.0,285
LV61BcSaXlWsFR7_BJHJ9g,Super 8 Nashville Airport,720 Royal Pkwy,Nashville,TN,37214,3.5,12
aJpDjaMVhWZRLdwZtqQjEg,T.H.I.S. Place,10382 105 Street,Edmonton,AB,T5J 1E6,4.5,24
rNcsE2O5FwQMNdabogX7Mg,O'Reilly Auto Parts,4650 Nolensville Rd,Nashville,TN,37211,5.0,6
x483GUYbdSgjaX9Xi3nOUA,Mirna's,417 Old York Rd,Jenkintown,PA,19046,3.5,26
tThP9jkCZHTrFvwEhGeKzw,Divine Creations Unisex Salon,509 S 52nd St,Philadelphia,PA,19143,4.5,5
UJE-f8gVEB2za5QPZd_wVw,Pizza Hut,317 W Esplanade Ave,Kenner,LA,70065,2.0,16
3GGGwkQ8A0ICQTfwTKPiQw,Captain D's,2123 Memorial Blvd,Springfield,TN,37172,2.0,10
Y3ZCO17N1_T_Ms1JmswwzA,Taqueria Pico De Gallo,2618 S 6th Ave,Tucson,AZ,85713,4.0,397
AjEg3RzLzQwv4xPPzTc6wQ,Burger King,916 Veterans Memorial Blvd,Metairie,LA,70005,1.5,23
PaOJy2n3oRBpIigV6TMxlg,Old Country Buffet,650 Commerce Blvd,Fairless Hills,PA,19030,2.5,27
X_BAJL4zKaWpU_rreXLcVA,Closets by Design - South East Pennsylvania,"60 Three Tun Rd, Ste 1",Malvern,PA,19355,4.5,6
TTsBa6e2qgIEkiFQfYLmYA,Twistee Treat - New Tampa,8810 New Tampa Blvd,Tampa,FL,33647,3.5,70
Cr-uaPrfvG7tvqzLGAGErA,Kyoto Japanese Cuisine,8701 109 Street NW,Edmonton,AB,T6G 2L5,3.5,58
cDDxC4MS5YrRKTBr7j6iAg,Ascension Saint Thomas Urgent Care - Nashville - Inglewood,3024 Gallatin Pike,Nashville,TN,37216,2.0,14
DM48fucxfXKf--e3ZqHq0Q,"Tires, Etc",515 W Baltimore Ave,Clifton Heights,PA,19018,2.0,80
ws-gbVjt56zCQC-CR5pjTQ,Dunkin',717 Cypress Village Blvd,Ruskin,FL,33573,2.5,29
Cgt1HwatFE0sscdH6SlijA,Ellerslie Gift & Garden,10330 Ellerslie Road SW,Edmonton,AB,T6W 1A1,4.0,8
zxpJ4Frr8Zoru-YaNzOxzw,China Spring,8165 Hwy 100,Nashville,TN,37221,3.5,33
j5U5O3scMvPe67jzJcWFug,Zaxby's Chicken Fingers & Buffalo Wings,11619 W Hillsborough Ave,Tampa,FL,33635,3.0,37
gkh6xzmRJvEjVV63LffsRQ,Valentine Plumbing,,Tucson,AZ,85716,4.5,8
gv9IWG3dejsacl6xPG-yyg,Little Caesars,4091 Mallory Ln,Franklin,TN,37067,2.0,14
bk3u2UQoo516mPz9e1_vqw,CAVA,"3741 W Chester Pike, Ste 107",Newtown Square,PA,19073,5.0,5
RCguFZat10TcbDMeeeM3IQ,El Pollo Loco,8030 S Virginia St,Reno,NV,89511,3.0,73
IZv79jZv6el1sBHrG7426g,J Gilbert's Wood-Fired Steaks & Seafood St Louis,"17A W County Ctr, Ste A102",Des Peres,MO,63131,4.0,268
KNENdro7IkpUSzNH6LthpA,Tatums Bait & Tackle,2445 34th St S,St. Petersburg,FL,33711,3.5,6
zzHtFjfM7NvuVM1HTsCLGA,Nom Nom Japanese Kitchen,35 W Lancaster Ave,Paoli,PA,19301,4.5,35
AobR6FbXcVzagwthMfdIzQ,Hollywood Tans,579 Cross-keys Rd,Sicklerville,NJ,08081,2.5,5
4-WY7Omp6ibxkdKk3abQ3A,Community Hospital South,1402 E County Line Rd,Indianapolis,IN,46227,2.5,32
Pb5agnsD9EdCl6yuZp2jJA,O Sole Mio,250 Catharine St,Philadelphia,PA,19147,4.5,85
3raJa_XvtP3biGDw1gFJ5Q,Suzie Q's Diner,9124 Seminole Blvd,Seminole,FL,33772,4.0,26
WMgB7_odx8hk3BFQAIZ5hQ,Thai Phooket Smyrna,"1890 Almaville Rd, Ste 100",Smyrna,TN,37167,4.0,76
1DS3z3E0c4rX61vAxrXJuQ,Efi Services,5720 Heebe St,New Orleans,LA,70123,4.0,5
eDPIWwZZWLc88nNE5vAwig,49th Street Tires Clearwater,12290 49th St N,Clearwater,FL,33762,5.0,5
dEjlpLUtjv4ax2HtRKT8ng,Strike & Spare Family Fun Center,5315 Nolensville Pike,Nashville,TN,37211,2.5,11
HJe8eEH5qXRjQMAh1VfV_w,Kobe Japanese Steakhouse,2773 66th St N,St. Petersburg,FL,33710,4.5,91
WSVFcew59zWFZryWUVQACA,Drainmen Plumbing,21 N Hanover St,Pottstown,PA,19464,4.0,16
XsjesLpDVSToQIxSeON70A,Pizza Hut,202 Lemmon Dr,Reno,NV,89506,2.0,48
E-iR_Q_r2Kz96daIZtEukQ,Hilton Garden Inn St Pete Beach,6100 Gulf Blvd,St Pete Beach,FL,33706,4.5,11
f5ceNvlWY1_titg1fCO7Ow,Stangherlin Chiropractic Clinic,8834 N 56th St,Tampa,FL,33617,5.0,6
5F7ZVghsgRunOIY3qP8dxQ,Diva nails,4056 Kietzke Ln,Reno,NV,89502,3.5,138
_uQEKHH0R5fxrYkLrUI9pQ,Gu Wei Noodles & Grill,"18101 Highwoods Preserve Pkwy, Ste 100",Tampa,FL,33647,4.5,40
qqgF0IFbi5N7OzRz4ZP41A,Morellis Cleaners,1418 S Rangeline Rd,Carmel,IN,46032,4.0,7
lhsQkb5nhf-Kd5OvgB9MNg,Sachiko Sushi,3210 E Valencia Rd,Tucson,AZ,85706,3.5,191
kwYgD9_djl15bZPox5sFYQ,Stanley Jewelers,"3501 N Causeway Blvd, Ste 725",Metairie,LA,70002,4.5,8
G0jHNZzhiHWCYZmZWCg-6w,Downtown Diner,1400 Niedringhaus Ave,Granite City,IL,62040,4.0,8
ndCZlGdo253p7DBBCY5fCw,Costco Car Wash,2051 South Cole Rd,Boise,ID,83709,3.0,7
g0PEJmWZDOlMkDIL5fGFig,Women's Care Florida,1840 Mease Dr # 110,Safety Harbor,FL,34695,2.5,7
qbzS1MqOk6x2aPYzxxEqRg,SBG Idaho,"528 S Americana Blvd, Ste 160",Boise,ID,83702,4.5,7
__yJPcT-C68DuQ4dHdsrmg,Dentistry on 1st,4801 N 1st Ave,Tucson,AZ,85718,2.5,20
x-HQh-lEouO2Dpn5_noaaw,Yogasoul,811 Wedgewood Ave,Nashville,TN,37203,4.5,10
_YgRJ_nOCKEQi7e3K-soXQ,The Good Life Smoke Shop,3309 W Kennedy Blvd,Tampa,FL,33609,4.0,11
iJcl9s4kfJfyvUkgbtVlzw,First State Women's Care,"4745 Ogletown Stanton Rd, Ste 106",Newark,DE,19713,1.5,5
6C1ZZxkjaEdRBQpIPjWcbg,Super Heat and Air,3654 W Cypress St,Tampa,FL,33607,3.5,9
EQjJzvWs72ZPzhLQC9SiPA,Rosen & Dworkin,350 Rte 73 S,Marlton,NJ,08053,4.5,25
plobBsTtVUODb353xxFT_g,Sushi Rose,"2005 Sierra Highlands Dr, Ste 147A",Reno,NV,89523,3.5,634
F_KRsGlJJSS7_N2xOErJDw,Jones West Ford,3600 Kietzke Ln,Reno,NV,89502,1.5,254
LTTRaIO-p4zjvXtw9zm1Wg,Mi Caribe,3701 Lindell Blvd,Saint Louis,MO,63108,4.0,96
hst6dLda-vrxZKBwA5ZGpg,Full Ride Cycling,2227 10th Ave S,Nashville,TN,37204,5.0,11
vXpMmtc6-m3YiUe6ze44pw,Marshalls,3200F Laclede Station Rd,Maplewood,MO,63143,3.5,11
ARgidflSXPHj7uhK-Y7hwA,Kampai Sushi Bar,4949 W Pine Blvd,St Louis,MO,63108,4.0,328
rD5cJ74ZX4UiBo1geRljPw,Spot House Restaurant and Bar,20 mullanphy gardens,Florissant,MO,63031,4.5,53
sCkN50fE_Pe9gwSnwVwiJA,The UPS Store,27 West Anapamu St,Santa Barbara,CA,93101,3.5,37
DNP2S_Vx5Npk-M0MVHiJpg,ALDI,10584 Workout Way,Carmel,IN,46032,5.0,11
368cyArdo0P0aDUOhhE4PA,PANA Donuts Coffee & Boba Tea,5370 E Thompson Rd,Indianapolis,IN,46237,4.5,163
O2fe1BV4DCUxDvDJXQa2GQ,Antique Limousine of Indianapolis,,Indianapolis,IN,46254,5.0,8
-sSGKR1V1oBm7BJicIXozg,Barra Rossa Ristorante & Wine Bar - Downington,20 E Lancaster Ave,Downingtown,PA,19335,3.0,100
SLWuzdFqnoaGgd6iLBrjLw,Tony's Auto Glass,417 W Irvington Rd,Tucson,AZ,85714,4.5,20
sM87il-TCWiluWs2StLHMw,The Sunny Plumber,"2551 N Dragoon St, Ste 157",Tucson,AZ,85745,3.5,27
5PGDAgAPbIF-zB0QmasiHA,Old House In Hog Hollow,14319 Olive Blvd,Chesterfield,MO,63017,4.5,6
d7qakwHU-hsjUgf2VypdHA,Bhann Thai,3276 Rider Trl S,Earth City,MO,63045,3.0,47
gi90NMmRhzl8vzM83UNOVA,Subway,19410 N Bruce B Downs Blvd,Tampa,FL,33647,3.0,14
R9s24ycU-nbsBuMXSrlIvg,Georgette's Boutique &Shoe Salon,141 South Dale Mabry Hwy,Tampa,FL,33609,3.5,19
TO1twT7_FLMbNeDm3KNNRw,F & M Delicatessen,3701 Church Rd,Mount Laurel,NJ,08054,3.5,67
Bw0cpnfI-Y9QmjWzqS-oFg,Izumi,1601 E Passyunk Ave,Philadelphia,PA,19148,4.0,219
PSQtC0APnAKq_El5MDaORQ,Sparks Florist,1440 Hymer Ave,Sparks,NV,89431,5.0,6
wh9WMoi0ukhQy-kvjpC4uQ,Apex Inspections,,Philadelphia,PA,19147,4.5,23
PhG-1jmDaWxPMAQzjXg_Sw,Nancys Cleaning Services Of Santa Barbara,"922 State St, Ste A7",Santa Barbara,CA,93101,3.5,34
1w1H1kYUN60zpfdP-0qmGQ,Machismo Burrito Bar,8500 Henry Ave,Philadelphia,PA,19128,3.0,30
lYxKXvDZGX9a3RwGuu0tPA,NY Bagel Cafe & Deli,11 E Woodland Ave,Springfield,PA,19064,3.0,6
1X0ZCiRUWkVsdINtZmRSiw,Auntie Anne's,"6020 E 82nd St, Spc 138A",Indianapolis,IN,46250,3.0,7
PJeoajci4MBVuyAOQet57g,Dover Kam Kitchen,"120 Street, Suite 12704",Edmonton,AB,T5E,3.0,9
7P-TwCDkZt7FF_CBjdfmAg,Ibritz Flower Decoratif,6130 Massachusetts Ave,New Port Richey,FL,34653,5.0,14
3uw1vR4E5TCrxEmDW12_Mw,The Balance Within,"3535 Welsh Rd, Ste C",Willow Grove,PA,19090,4.5,6
z3UEvVME6vlYifAv0Bt5aA,Silver Bear Swim School,8755 Technology Way,Reno,NV,89521,4.5,51
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,4.5,345
spLzjntw2Kp6vj8_gjEYfw,Meineke Car Care Center,12340 66th St N,Largo,FL,33773,4.0,14
Aw7UWNqfQYZmVlcBJhu2Xw,Lexus of Clearwater,27547 US Hwy 19 N,Clearwater,FL,33761,4.0,136
JMTMEHc_x9iS-svSnPbX3w,Supercuts,"815 Gap Newport Pike, London Grove Village",Avondale,PA,19311,2.5,9
AiSun1o4_QpHYvJIslG7og,Hive Fit Co,11505 106 Avenue NW,Edmonton,AB,T5H 0R8,4.5,14
WaRZsQEcEHwRk0T2dJ-cuA,La Casita,634 Julia St,New Orleans,LA,70130,4.0,202
AmFC9asuB3rdmycYNKNn9A,Salon Siren,"1855 W Point Pike, Suite 2",Lansdale,PA,19446,4.5,8
VbihlhPMK-KpyM_BDG61Uw,Marshalls,560 N Carrollton Ave,New Orleans,LA,70119,3.5,8
pHVwNKCJKnKJ2gHRwYli1Q,Volare Helicopters,9698 W Tucson-Ajo Hwy,Tucson,AZ,85735,5.0,8
1RVzvMS3Xjdfe-eUznJQdw,Excel Movers,,Tucson,AZ,85711,4.0,22
ZXtBq-op5ee5eD_jozcwSA,Pyramid Vape Supply,222 Los Altos Pkwy,Sparks,NV,89436,4.0,5
wMZq2IjqsO0y1DD79tub9A,Bennett's Photo,3521 18th St,Metairie,LA,70002,4.0,28
0zH0l4Jbf-oove3cLvrFOg,Vecchia Osteria,20 Richboro Rd,Newtown,PA,18940,4.0,359
5cDYVPsbDSoBwdIS6UK-Fg,Hair Force Barber Shop,"3301 W Waters Ave, Ste 105",Tampa,FL,33614,4.0,5
I7Wem5soprhYJhM2BhZNEQ,Lily of the Valley Cupcakery,54 Limekiln Pike,Glenside,PA,19038,4.5,8
fJNSx1WOo77TmP7Bl26w_g,Washington Crossing Inn,1295 General Washington Memorial Blvd,Washington Crossing,PA,18977,4.0,144
eaVcAlPmz-3C2ICy4zqbfw,Sport Clips Haircuts of Del Monte Plaza,6015C S Virginia St,Reno,NV,89502,3.5,42
zWNB3qHG93USgj1BRy4L3Q,Zen Skin Nola,5702 Magazine St,New Orleans,LA,70115,5.0,5
qjx9uLicC6Gcd2KWpxrDYg,Maple Ave Auto Sales,3 Maple Ave,Hatboro,PA,19040,2.0,5
7qaewBVVl0lOfZPTvtR53w,Star Nails,"5801 Calle Real, Ste F",Goleta,CA,93117,4.0,134
OScd9IP5nI7Cv9HDkrXDDA,Abbruzzi & Giunta's Italian Market,3211 Rt 38,Mount Laurel,NJ,08054,4.5,44
rHYkTWW9JnbqMYKrTzGFPg,Major Tire & Hitch,106 W 40th St,Boise,ID,83714,5.0,11
JOvNunKJlWhwJRwLmUR9ZA,Tryst Gastro Lounge,240 Beach Dr NE,St Petersburg,FL,33701,3.5,295
HdWXWU6CZueBZsf1oKNBcQ,The Adult Store,405 State St,Santa Barbara,CA,93101,4.0,32
KNs8ygVcWhggvwVej9_anQ,Buckley's Auto Care,1604 E Newport Pike,Wilmington,DE,19804,4.0,15
ruFtZKwlJASx5BTk1dh5AQ,Wendy's,440 N Mccarran Blvd,Sparks,NV,89431,2.5,35
vYk_ZieerrxyPpaOn1WG7w,Crunch Fitness - Bloomingdale,3236 Lithia Pinecrest Rd,Valrico,FL,33594,2.5,46
Ks9obHLqnNv6Z124L1nQmw,ThirtyTwo Dental,"Baker Centre, 10025 106 Street, Suite 503",Edmonton,AB,T5J 1G4,4.5,6
0ox9FeKEPSvotx7BhKVxxw,Bella Dermatology,"6120 Mae Anne Ave, Ste 1",Reno,NV,89523,3.5,5
temwBYz_1W4ug3KKosu-cw,Famous Footwear,6230 E Broadway Boulevard,Tucson,AZ,85711,3.5,6
yBebHQPEvz8OtYKUO45QCw,Eden Korean Restaurant,1892 Marlton Pike E,Cherry Hill,NJ,08034,4.5,32
b-EHLoRBtVgOpkv6-i1pSA,Huge Impact Restaurant,5110 W 38th St,Indianapolis,IN,46254,3.5,36
-lhJzNZPffleH2FQ3-5puw,Best Bridal Prices,200 W Homer M Adams Pkwy,Godfrey,IL,62035,3.0,11
y5o2VSvj42KrXrotY3GTgA,Guo Bin Chinese Restaurant,8600 Delmar Blvd,Saint Louis,MO,63124,3.5,51
hR3oGGPvW_mUa_DhHsxVjg,Lelia's Scrubs,8175 S Virginia St,Reno,NV,89511,3.0,27
hk65swoBSuzq6ITMXkB1aw,Simply Clean Laundry Service,10420 Liberty Ave,St. Louis,MO,63132,5.0,9
vG9aD-fvsIimgo-l7u8-AA,P.F. Chang's,439 Cool Springs Blvd,Franklin,TN,37067,2.5,181
Llnq0LdyMPA3Gey7QBly9w,Kessler Institute for Rehabilitation  - Inpatient,92 Brick Rd,Marlton,NJ,08053,1.5,10
Aj_RmwQi734FfqKz0mZKUg,Silver Bullet Gun Works,434 S Rock Blvd,Sparks,NV,89431,3.5,8
GD02uvK-67xofiAucaQAJA,K & C Nails Salon,"1862 W Maple Ave, Ste E",Langhorne,PA,19047,3.5,13
BezmFrbIu1g2GpjngB2geA,CVS Pharmacy,5632 Gunn Hwy,Tampa,FL,33624,2.0,18
T57pARC36apZzr3CSCs4-w,Surf and Turf Kitchen,"2400 Street Rd, Ste 69",Lahaska,PA,18938,3.5,25
UQb08_yAChOmlzNvarrjOQ,1-800-GOT-JUNK? New Jersey South,"600 Gateway Blvd., , NJ",Westville,NJ,08093,4.0,31
